,price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
416,995,1,1,False,True,42,attic,Gràcia,23.69047619047619
417,1650,3,3,True,False,85,,Eixample,19.41176470588235
418,800,1,1,True,False,50,flat,Sarria-Sant Gervasi,16.0
419,3200,4,3,True,True,120,attic,Sarria-Sant Gervasi,26.666666666666668
420,2800,4,3,True,False,200,flat,Les Corts,14.0
421,2900,3,2,True,False,178,flat,Sarria-Sant Gervasi,16.292134831460675
422,1675,4,3,True,False,137,flat,Sarria-Sant Gervasi,12.226277372262773
423,1700,2,2,True,False,85,flat,Eixample,20.0
424,1900,4,2,True,True,148,flat,Les Corts,12.837837837837839
425,2580,3,2,True,False,154,flat,Eixample,16.753246753246753
426,2000,3,3,True,False,150,flat,Les Corts,13.333333333333334
427,1350,3,2,True,False,124,flat,Eixample,10.887096774193548
428,850,1,1,True,False,40,flat,Sarria-Sant Gervasi,21.25
429,1100,2,1,True,False,56,flat,Ciutat Vella,19.642857142857142
430,690,1,1,False,False,36,flat,Ciutat Vella,19.166666666666668
431,700,2,1,False,False,67,flat,Ciutat Vella,10.447761194029852
432,710,2,1,True,False,33,flat,Ciutat Vella,21.515151515151516
433,720,2,1,False,False,45,flat,Sants-Montjuïc,16.0
434,1130,3,2,True,False,89,flat,Eixample,12.696629213483146
435,1150,2,1,False,True,50,attic,Sarria-Sant Gervasi,23.0
436,1195,3,1,True,False,74,flat,Eixample,16.14864864864865
437,520,1,1,True,False,25,,Ciutat Vella,20.8
438,840,2,1,True,False,55,flat,Sants-Montjuïc,15.272727272727273
439,760,2,1,False,False,67,flat,Sants-Montjuïc,11.343283582089553
440,1400,1,1,True,True,60,flat,Sant Martí,23.333333333333332
441,1150,2,2,True,False,83,flat,Sant Martí,13.855421686746988
442,1700,3,2,True,False,118,flat,Sant Martí,14.40677966101695
443,1360,2,1,True,False,55,flat,Sant Martí,24.727272727272727
444,1650,2,2,True,True,93,flat,Sant Martí,17.741935483870968
445,1175,3,1,True,True,61,flat,Sant Martí,19.262295081967213
446,1210,2,1,True,False,55,flat,Sant Martí,22.0
447,1150,2,2,True,False,60,flat,Sant Martí,19.166666666666668
448,2000,4,3,True,False,154,flat,Sant Martí,12.987012987012987
449,1500,3,2,True,False,104,attic,Sant Martí,14.423076923076923
450,1900,2,2,True,False,85,,Sant Martí,22.352941176470587
451,1800,1,1,True,True,60,attic,Sant Martí,30.0
452,10000,3,3,True,True,185,attic,Sant Martí,54.054054054054056
453,6000,3,2,True,True,240,flat,Sant Martí,25.0
454,2520,3,2,True,False,193,,Sant Martí,13.05699481865285
455,2400,3,2,True,True,120,flat,Sant Martí,20.0
456,1500,3,2,True,True,66,flat,Sant Martí,22.727272727272727
457,2600,3,2,True,True,121,flat,Sant Martí,21.487603305785125
458,1250,2,1,False,False,73,flat,Sant Martí,17.123287671232877
459,1800,2,1,True,False,89,apartment,Sant Martí,20.224719101123597
460,3900,3,2,True,True,135,apartment,Sant Martí,28.88888888888889
461,1500,2,1,True,True,70,flat,Sant Martí,21.428571428571427
462,1190,2,1,True,False,64,flat,Ciutat Vella,18.59375
463,1050,2,1,True,False,45,apartment,Ciutat Vella,23.333333333333332
464,1220,2,1,True,False,75,flat,Les Corts,16.266666666666666
465,4000,3,4,True,True,350,attic,Les Corts,11.428571428571429
466,1540,4,2,True,False,120,flat,Les Corts,12.833333333333334
467,3500,6,4,True,False,230,flat,Les Corts,15.217391304347826
468,2700,4,3,True,True,190,flat,Les Corts,14.210526315789474
469,1800,4,3,True,False,124,flat,Les Corts,14.516129032258064
470,2975,5,2,True,True,232,flat,Les Corts,12.823275862068966
471,8500,4,3,True,True,190,attic,Les Corts,44.73684210526316
472,1900,0,3,True,True,145,flat,Les Corts,13.10344827586207
473,1600,2,2,True,False,70,flat,Les Corts,22.857142857142858
474,1700,2,1,True,True,90,,Les Corts,18.88888888888889
475,1300,2,1,True,True,55,apartment,Les Corts,23.636363636363637
476,2300,2,2,True,True,130,apartment,Les Corts,17.692307692307693
477,2600,3,2,True,True,177,flat,Les Corts,14.689265536723164
478,6500,4,4,True,True,285,flat,Les Corts,22.80701754385965
479,4200,5,4,True,True,273,apartment,Les Corts,15.384615384615385
480,2450,3,2,True,False,150,flat,Les Corts,16.333333333333332
481,2500,2,3,True,True,150,apartment,Les Corts,16.666666666666668
482,1895,3,3,True,False,175,flat,Les Corts,10.82857142857143
483,2950,5,3,True,False,250,apartment,Les Corts,11.8
484,1300,2,1,True,True,76,flat,Les Corts,17.105263157894736
485,2000,4,3,True,True,130,flat,Les Corts,15.384615384615385
486,3000,5,3,True,True,233,apartment,Les Corts,12.875536480686696
487,1300,2,2,True,False,74,flat,Les Corts,17.56756756756757
488,2250,3,2,True,False,120,flat,Les Corts,18.75
489,2600,5,3,True,True,180,flat,Les Corts,14.444444444444445
490,3600,4,4,True,False,248,apartment,Les Corts,14.516129032258064
491,2000,4,2,True,True,150,flat,Les Corts,13.333333333333334
492,3600,4,4,True,True,170,flat,Les Corts,21.176470588235293
493,3000,4,4,True,False,235,flat,Les Corts,12.76595744680851
494,2750,5,3,True,False,160,flat,Les Corts,17.1875
495,3500,3,3,True,True,191,apartment,Les Corts,18.32460732984293
496,1035,3,2,True,False,85,flat,Eixample,12.176470588235293
497,775,1,1,False,False,39,flat,Sant Martí,19.871794871794872
498,800,3,2,True,False,83,flat,Sants-Montjuïc,9.63855421686747
499,650,2,1,False,False,56,flat,Horta- Guinardo,11.607142857142858
500,825,1,1,False,False,50,flat,Gràcia,16.5
501,1600,0,1,True,False,60,,Eixample,26.666666666666668
502,890,1,1,True,False,55,flat,Eixample,16.181818181818183
503,900,3,1,True,False,75,flat,Sants-Montjuïc,12.0
504,2400,3,2,True,False,140,,Sarria-Sant Gervasi,17.142857142857142
505,1000,3,2,True,False,74,flat,Sants-Montjuïc,13.513513513513514
506,2500,3,3,True,False,140,,Sarria-Sant Gervasi,17.857142857142858
507,2700,3,2,True,False,85,,Sarria-Sant Gervasi,31.764705882352942
508,2000,2,1,True,False,65,flat,Sarria-Sant Gervasi,30.76923076923077
509,790,2,1,True,False,88,flat,Sant Andreu,8.977272727272727
510,1600,4,2,True,False,122,flat,Eixample,13.114754098360656
511,2500,2,2,True,True,116,flat,Sant Martí,21.551724137931036
512,1050,2,1,True,False,60,flat,Sarria-Sant Gervasi,17.5
513,990,2,1,True,True,81,flat,Gràcia,12.222222222222221
514,950,2,1,True,False,50,flat,Gràcia,19.0
515,1100,2,1,True,False,60,apartment,Sarria-Sant Gervasi,18.333333333333332
516,990,3,1,True,True,81,flat,Sants-Montjuïc,12.222222222222221
517,1300,2,1,True,True,91,attic,Eixample,14.285714285714286
518,1000,3,2,True,True,79,flat,Gràcia,12.658227848101266
519,1150,4,1,True,False,85,flat,Eixample,13.529411764705882
520,935,2,1,True,False,65,attic,Sants-Montjuïc,14.384615384615385
521,875,1,1,True,True,54,flat,Sarria-Sant Gervasi,16.203703703703702
522,2200,4,3,True,True,235,flat,Sarria-Sant Gervasi,9.361702127659575
523,850,0,1,False,False,60,,Ciutat Vella,14.166666666666666
524,1800,4,2,True,False,90,attic,Sant Martí,20.0
525,1500,2,1,True,False,75,flat,Eixample,20.0
526,12000,3,3,True,True,200,attic,Sant Martí,60.0
527,3000,4,3,True,True,130,,Eixample,23.076923076923077
528,2200,3,2,True,True,123,flat,Eixample,17.88617886178862
529,1850,2,3,True,False,150,,Les Corts,12.333333333333334
530,2120,3,2,True,False,100,flat,Eixample,21.2
531,1500,2,1,True,False,50,flat,Eixample,30.0
532,1350,3,2,False,False,111,flat,Sarria-Sant Gervasi,12.162162162162161
533,4000,4,3,True,False,170,flat,Les Corts,23.529411764705884
534,1800,2,2,True,False,82,flat,Eixample,21.951219512195124
535,2000,3,2,True,False,110,flat,Sarria-Sant Gervasi,18.181818181818183
536,8500,5,5,True,True,480,flat,Sarria-Sant Gervasi,17.708333333333332
537,2500,2,1,True,False,70,flat,Ciutat Vella,35.714285714285715
538,1900,2,1,True,False,70,flat,Eixample,27.142857142857142
539,1950,2,2,True,True,91,flat,Ciutat Vella,21.428571428571427
540,1600,1,1,True,False,70,,Eixample,22.857142857142858
541,1300,1,1,False,False,55,flat,Sarria-Sant Gervasi,23.636363636363637
542,5500,4,2,True,True,230,flat,Sant Martí,23.91304347826087
543,750,1,1,True,False,47,flat,Sarria-Sant Gervasi,15.957446808510639
544,1350,2,2,True,False,64,flat,Eixample,21.09375
545,1463,4,2,True,False,120,flat,Ciutat Vella,12.191666666666666
546,2900,3,2,True,False,180,flat,Eixample,16.11111111111111
547,1350,3,1,True,True,146,flat,Eixample,9.246575342465754
548,1175,2,1,True,False,65,flat,Sarria-Sant Gervasi,18.076923076923077
549,1350,2,1,False,False,74,flat,Horta- Guinardo,18.243243243243242
550,1839,5,2,True,False,140,flat,Ciutat Vella,13.135714285714286
551,3600,3,4,True,True,176,flat,Les Corts,20.454545454545453
552,1125,2,1,True,False,70,flat,Sarria-Sant Gervasi,16.071428571428573
553,1200,2,1,True,False,40,flat,Horta- Guinardo,30.0
554,1950,5,2,True,False,140,flat,Sarria-Sant Gervasi,13.928571428571429
555,1700,2,1,True,True,90,flat,Sarria-Sant Gervasi,18.88888888888889
556,1550,2,2,True,True,85,flat,Ciutat Vella,18.235294117647058
557,980,1,1,True,False,40,flat,Horta- Guinardo,24.5
558,1800,2,2,True,True,80,flat,Eixample,22.5
559,2420,3,2,True,True,106,flat,Eixample,22.830188679245282
560,1300,2,2,True,False,65,flat,Eixample,20.0
561,1300,3,2,True,False,64,flat,Horta- Guinardo,20.3125
562,1600,2,1,True,True,72,flat,Eixample,22.22222222222222
563,1300,3,1,True,False,64,flat,Horta- Guinardo,20.3125
564,980,1,1,True,False,40,flat,Horta- Guinardo,24.5
565,7500,4,3,True,True,160,attic,Sant Martí,46.875
566,1500,2,1,True,False,80,flat,Eixample,18.75
567,2000,4,2,True,False,150,flat,Eixample,13.333333333333334
568,1050,2,1,False,False,77,flat,Ciutat Vella,13.636363636363637
569,2700,4,4,True,True,156,flat,Les Corts,17.307692307692307
570,3300,5,3,True,True,214,flat,Sarria-Sant Gervasi,15.42056074766355
571,1600,3,2,True,False,129,flat,Sarria-Sant Gervasi,12.4031007751938
572,1117,2,1,True,True,55,flat,Eixample,20.30909090909091
573,1400,3,2,False,True,104,flat,Eixample,13.461538461538462
574,770,1,1,False,False,59,flat,Sants-Montjuïc,13.05084745762712
575,950,2,1,True,True,69,flat,Eixample,13.768115942028986
576,900,1,1,True,False,56,,Sant Martí,16.071428571428573
577,2800,2,2,True,True,96,flat,Sarria-Sant Gervasi,29.166666666666668
578,2300,5,2,True,True,150,flat,Eixample,15.333333333333334
579,8000,4,4,True,True,350,attic,Eixample,22.857142857142858
580,2300,3,2,True,True,125,flat,Sant Martí,18.4
581,2200,2,2,True,False,102,flat,Eixample,21.568627450980394
582,1300,1,1,True,False,52,flat,Ciutat Vella,25.0
583,1100,2,1,True,False,60,flat,Sants-Montjuïc,18.333333333333332
584,900,2,1,False,False,66,flat,Eixample,13.636363636363637
585,2655,2,2,True,True,139,flat,Sarria-Sant Gervasi,19.100719424460433
586,2200,4,3,True,False,210,flat,Eixample,10.476190476190476
587,1250,2,2,True,False,86,flat,Ciutat Vella,14.534883720930232
588,1550,2,2,True,True,110,flat,Sarria-Sant Gervasi,14.090909090909092
589,1250,2,2,True,False,96,flat,Sarria-Sant Gervasi,13.020833333333334
590,765,1,1,False,True,39,flat,Ciutat Vella,19.615384615384617
591,950,2,1,False,False,65,flat,Eixample,14.615384615384615
592,1800,4,2,True,False,150,flat,Eixample,12.0
593,2900,4,2,True,True,153,flat,Sarria-Sant Gervasi,18.954248366013072
594,1600,3,2,True,False,66,flat,Sant Martí,24.242424242424242
595,1250,4,2,True,False,82,flat,Eixample,15.24390243902439
596,3800,5,4,True,False,287,flat,Sarria-Sant Gervasi,13.240418118466899
597,2934,3,2,True,True,117,flat,Eixample,25.076923076923077
598,2467,2,2,True,True,102,flat,Sarria-Sant Gervasi,24.186274509803923
599,950,2,1,True,False,64,flat,Sarria-Sant Gervasi,14.84375
600,1000,3,1,True,False,75,flat,Sants-Montjuïc,13.333333333333334
601,900,2,1,False,False,65,flat,Eixample,13.846153846153847
602,1500,3,2,True,False,76,flat,Sant Martí,19.736842105263158
603,1100,2,1,False,False,60,flat,Les Corts,18.333333333333332
604,1500,2,1,True,True,56,flat,Eixample,26.785714285714285
605,900,1,1,True,False,45,flat,Ciutat Vella,20.0
606,1950,3,2,False,False,140,,Les Corts,13.928571428571429
607,2550,4,2,True,True,166,flat,Les Corts,15.36144578313253
608,1800,2,1,True,True,70,flat,Ciutat Vella,25.714285714285715
609,1400,2,1,True,False,77,flat,Eixample,18.181818181818183
610,2278,3,2,True,True,123,flat,Sarria-Sant Gervasi,18.520325203252032
611,1200,1,1,True,False,55,flat,Sarria-Sant Gervasi,21.818181818181817
612,990,2,1,True,False,74,flat,Eixample,13.378378378378379
613,1050,2,1,True,False,37,flat,Sarria-Sant Gervasi,28.37837837837838
614,2450,5,2,True,True,211,flat,Eixample,11.611374407582938
615,3500,2,3,True,True,137,flat,Eixample,25.547445255474454
616,900,1,1,True,False,50,flat,Eixample,18.0
617,900,2,2,True,False,70,flat,Sants-Montjuïc,12.857142857142858
618,3300,3,2,True,True,160,flat,Sarria-Sant Gervasi,20.625
619,750,1,1,False,False,40,flat,Ciutat Vella,18.75
620,1390,2,1,True,False,78,,Sant Martí,17.82051282051282
621,900,2,1,False,False,50,,Eixample,18.0
622,1150,1,1,True,False,50,flat,Eixample,23.0
623,900,2,2,False,False,70,flat,Sants-Montjuïc,12.857142857142858
624,2300,4,2,True,True,128,flat,Sarria-Sant Gervasi,17.96875
625,1400,4,2,False,False,93,flat,Les Corts,15.053763440860216
626,1090,2,2,True,False,89,flat,Sarria-Sant Gervasi,12.247191011235955
627,1260,2,1,False,False,47,flat,Sant Martí,26.80851063829787
628,8500,3,3,True,True,140,apartment,Eixample,60.714285714285715
629,1100,2,1,True,False,80,flat,Ciutat Vella,13.75
630,1100,1,1,True,False,65,flat,Eixample,16.923076923076923
631,1450,2,2,True,True,95,flat,Les Corts,15.263157894736842
632,1800,3,2,True,True,120,attic,Sarria-Sant Gervasi,15.0
633,2500,3,2,True,False,105,apartment,Eixample,23.80952380952381
634,2200,3,2,True,True,155,apartment,Sarria-Sant Gervasi,14.193548387096774
635,2000,3,2,True,False,150,apartment,Ciutat Vella,13.333333333333334
636,1300,1,1,True,False,45,apartment,Ciutat Vella,28.88888888888889
637,8000,4,4,True,True,350,attic,Eixample,22.857142857142858
638,2070,3,2,True,False,92,flat,Sant Martí,22.5
639,695,2,1,False,False,70,flat,Nou Barris,9.928571428571429
640,850,3,1,True,False,77,flat,Horta- Guinardo,11.03896103896104
641,1100,4,2,True,False,110,flat,Eixample,10.0
642,900,3,2,True,False,90,flat,Sarria-Sant Gervasi,10.0
643,1420,3,3,True,False,117,flat,Eixample,12.136752136752136
644,650,1,1,True,False,50,flat,Nou Barris,13.0
645,1600,5,2,True,False,138,flat,Eixample,11.594202898550725
646,3500,5,3,True,True,220,flat,Sarria-Sant Gervasi,15.909090909090908
647,790,3,1,False,False,75,flat,Horta- Guinardo,10.533333333333333
648,950,3,1,True,False,80,flat,Eixample,11.875
649,1600,4,2,True,False,111,flat,Les Corts,14.414414414414415
650,1450,4,2,True,False,106,flat,Sants-Montjuïc,13.679245283018869
651,1300,2,1,True,False,73,flat,Gràcia,17.80821917808219
652,1050,4,2,True,False,98,flat,Eixample,10.714285714285714
653,850,2,1,False,True,71,flat,Sants-Montjuïc,11.971830985915492
654,850,2,1,False,False,74,flat,Eixample,11.486486486486486
655,690,2,1,False,False,47,flat,Sants-Montjuïc,14.680851063829786
656,875,3,1,False,False,69,flat,Sants-Montjuïc,12.681159420289855
657,1125,2,1,True,True,75,flat,Eixample,15.0
658,700,1,1,False,False,32,flat,Ciutat Vella,21.875
659,700,2,1,False,False,53,flat,Ciutat Vella,13.20754716981132
660,890,1,1,True,False,50,flat,Sarria-Sant Gervasi,17.8
661,795,3,2,True,True,75,flat,Sant Martí,10.6
662,1200,3,2,False,False,70,flat,Ciutat Vella,17.142857142857142
663,700,1,1,False,False,40,flat,Ciutat Vella,17.5
664,850,2,1,False,False,50,flat,Ciutat Vella,17.0
665,800,3,1,True,False,80,flat,Sant Martí,10.0
666,750,3,1,True,False,80,flat,Horta- Guinardo,9.375
667,1150,4,1,True,True,100,flat,Gràcia,11.5
668,3250,4,3,True,True,184,flat,Sarria-Sant Gervasi,17.66304347826087
669,1000,3,2,False,True,80,flat,Sants-Montjuïc,12.5
670,1150,4,1,True,False,90,flat,Sant Martí,12.777777777777779
671,635,0,1,False,False,37,flat,Ciutat Vella,17.16216216216216
672,1595,2,2,True,True,80,flat,Sant Martí,19.9375
673,1145,2,1,True,False,58,flat,Eixample,19.74137931034483
674,890,2,1,True,False,60,flat,Eixample,14.833333333333334
675,795,0,1,True,False,34,flat,Sarria-Sant Gervasi,23.38235294117647
676,800,1,1,False,False,51,,Gràcia,15.686274509803921
677,680,1,1,True,False,55,flat,Ciutat Vella,12.363636363636363
678,865,2,1,False,False,68,flat,Gràcia,12.720588235294118
679,1320,3,2,True,False,94,flat,Sarria-Sant Gervasi,14.042553191489361
680,840,3,1,False,False,66,flat,Sant Martí,12.727272727272727
681,1450,4,2,True,True,95,flat,Eixample,15.263157894736842
682,850,3,1,True,False,80,flat,Nou Barris,10.625
683,1380,4,2,True,True,100,flat,Eixample,13.8
684,1250,3,2,True,True,86,attic,Gràcia,14.534883720930232
685,720,3,1,False,True,60,flat,Sant Martí,12.0
686,790,0,1,False,True,36,study,Ciutat Vella,21.944444444444443
687,1100,3,1,True,False,80,flat,Sant Martí,13.75
688,1200,4,2,False,True,125,flat,Sants-Montjuïc,9.6
689,1216,3,1,True,False,85,flat,Sarria-Sant Gervasi,14.305882352941177
690,800,1,1,True,False,45,flat,Sarria-Sant Gervasi,17.77777777777778
691,1150,4,2,True,False,85,flat,Sarria-Sant Gervasi,13.529411764705882
692,1150,4,2,True,False,85,flat,Sarria-Sant Gervasi,13.529411764705882
693,800,1,1,True,False,45,flat,Sarria-Sant Gervasi,17.77777777777778
694,900,2,1,True,False,72,flat,Nou Barris,12.5
695,1000,1,1,True,False,45,flat,Sarria-Sant Gervasi,22.22222222222222
696,900,1,1,True,True,60,flat,Sarria-Sant Gervasi,15.0
697,900,1,1,True,True,60,flat,Sarria-Sant Gervasi,15.0
698,900,3,2,True,False,69,flat,Horta- Guinardo,13.043478260869565
699,850,3,1,True,False,61,flat,Sant Martí,13.934426229508198
700,825,2,1,True,False,50,flat,Eixample,16.5
701,2100,2,2,True,True,92,apartment,Eixample,22.82608695652174
702,6500,5,4,True,True,305,attic,Sarria-Sant Gervasi,21.311475409836067
703,890,1,1,True,False,40,flat,Ciutat Vella,22.25
704,1350,4,2,False,False,135,flat,Gràcia,10.0
705,795,0,1,True,False,57,flat,Eixample,13.947368421052632
706,750,2,1,False,False,52,flat,Gràcia,14.423076923076923
707,1200,2,1,False,False,80,flat,Eixample,15.0
708,800,3,1,False,False,64,flat,Gràcia,12.5
709,2000,2,2,True,True,126,flat,Gràcia,15.873015873015873
710,950,3,2,True,False,83,flat,Les Corts,11.44578313253012
711,750,2,1,False,False,65,flat,Ciutat Vella,11.538461538461538
712,800,1,1,True,True,45,flat,Sants-Montjuïc,17.77777777777778
713,750,2,1,True,False,52,flat,Sants-Montjuïc,14.423076923076923
714,800,1,1,True,False,45,flat,Eixample,17.77777777777778
715,750,2,1,True,True,50,flat,Gràcia,15.0
716,800,1,1,True,False,36,flat,Sants-Montjuïc,22.22222222222222
717,685,1,1,False,False,60,study,Ciutat Vella,11.416666666666666
718,750,2,1,False,False,50,flat,Sants-Montjuïc,15.0
719,1250,3,2,True,False,92,flat,Eixample,13.58695652173913
720,1000,2,1,True,False,73,flat,Sant Andreu,13.698630136986301
721,1325,3,2,True,True,106,,Sant Andreu,12.5
722,1100,1,1,True,False,55,apartment,Sarria-Sant Gervasi,20.0
723,1200,2,1,True,False,72,apartment,Eixample,16.666666666666668
724,800,3,1,True,False,64,flat,Eixample,12.5
725,1440,4,2,True,True,136,flat,Eixample,10.588235294117647
726,1100,3,2,True,True,125,flat,Eixample,8.8
727,895,2,1,False,True,63,attic,Ciutat Vella,14.206349206349206
728,1100,4,2,True,False,136,flat,Sant Martí,8.088235294117647
729,1700,3,2,True,False,90,flat,Sarria-Sant Gervasi,18.88888888888889
730,750,1,1,True,True,42,flat,Sarria-Sant Gervasi,17.857142857142858
731,2700,4,3,True,False,170,flat,Sarria-Sant Gervasi,15.882352941176471
732,1220,3,1,True,False,99,flat,Sarria-Sant Gervasi,12.323232323232324
733,700,1,2,False,False,100,flat,Sant Andreu,7.0
734,995,3,2,False,True,110,,Sants-Montjuïc,9.045454545454545
735,1000,3,2,True,False,65,flat,Les Corts,15.384615384615385
736,850,2,1,True,False,58,apartment,Eixample,14.655172413793103
737,995,3,2,False,True,109,flat,Sants-Montjuïc,9.128440366972477
738,750,3,1,False,False,60,flat,Gràcia,12.5
739,865,1,1,True,False,60,flat,Sant Martí,14.416666666666666
740,900,1,1,True,False,46,,Eixample,19.565217391304348
741,1000,4,2,True,False,100,flat,Gràcia,10.0
742,1250,2,1,False,False,65,flat,Gràcia,19.23076923076923
